ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
35,35,W5AOX,Open,On-Air,,,35.1631012,-106.34799957,Bernalillo,NM,Sandia park,449.15,444.15,100,,,,,3061
