ID,StateID,Callsign,Use,Status,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,Digital.DMR,Digital.P25,Digital.DStar,Digital.NXDN,Digital.YSF.GroupID.Input,Digital.YSF.GroupID.Output
45,35,KC5OUR,Open,On-Air,,,34.8054,-106.5456,Valencia,NM,"Los Lunas, Meadow Lake",144.83,145.43,100,,,,,,Open ↑,Open ↓
