ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
7531,35,W5URR,Open,On-Air,,,,35.05780029,-106.58699799,Bernalillo,NM,"Albuquerque, Op Center",444.45,449.45,,,,W5URR (B)
