ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
17042,35,K5EMO,Open,On-Air,,,35.15420151,-107.85399628,Cibola,NM,"Grants, 515 West High Street",449.975,444.975,67,67,,,,707790
