ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
6939,35,KF5ERC,Open,On-Air,,,34.98099899,-106.3259964,Bernalillo,NM,Albuquerque,146.32,146.92,67,,,,,714941
