ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.NXDN,Digital.YSF,Digital.DStar.Node
18976,35,KF5PFO,Open,On-Air,,,,36.8597379,-106.0189076,Rio Arriba,NM,"Tres Piedras, San Antonio Mountain",447.075,442.075,,,,,KF5PFO (B) Gateway Repeater
