ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.NXDN,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
19798,35,KF5PFO,Open,On-Air,,,,36.859,-106.0189,Taos,NM,"Tres Piedras, San Antonio Mountain",146.18,146.78,,,,,2,
