ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
126,35,N5CUL,Open,On-Air,,,,,34.80609894,-106.73300171,Valencia,NM,Los Lunas,447.275,442.225
