ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
47,35,W5URD,Open,On-Air,,,,34.70140076,-106.40100098,Torrance,NM,"Belen, Capilla Peak",449.525,444.525,,,,W5URD (B) Repeater
