ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
151,35,WR7HLN,Open,On-Air,,,,35.216747,-106.452615,Bernalillo,NM,"Albuquerque, Sandia Crest",448.3,443.3,,,,1,310792
