ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
179,35,WA5EMA,Open,On-Air,,,35.17169952,-103.72399902,Quay,NM,Tucumcari,448.75,443.75,100,,,,,406798
