ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
16280,35,KF5VBE,Closed,On-Air,,,,36.78229904,-107.98799896,San Juan,NM,Aztec,1271.1,1291.1,,,,KF5VBE (A) Repeater
