ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
11428,35,KF5VBE,Open,On-Air,,,,36.78170013,-107.98999786,San Juan,NM,Farmington,144.515,145.115,,,,KF5VBE (C) Gateway Repeater
