Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Local Network,c-Bridge,Wide Network,Talkgroup Network,Talkgroups,Worldwide,North America,WW English FT,TAC 310,DCI Bridge,Texas,COMM 1,Local/Cluster,Texas/Oklahoma Regional USA,County,Op Status,Coverage,Notes,Web links,Last update
443.0125,5,CC,KD5ROK,Dumas,TX,OPEN,,D,197.28,SE,,48,14523,35.86539841,-101.97299957,443.0125,448.0125,1,14,314844,LoneStar Network c Record retrieved from radioid.net,Lonestar,LoneStar,DCI,Lonestar,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 Full-Time North America 1 3 WW English FT 1 13 PTT TAC 310 1 310 PTT DCI Bridge 1 3100 Full-Time Texas 1 3148 COMM 1 1 3777215 Local/Cluster 2 2 Full-Time Texas 2 3148 PTT Texas/Oklahoma Regional USA 2 3175 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,1,1,1,2,1,2,2,Moore,On-Air,,Time Slot #2 - Group Call 10 = West Texas Local,http://www.dmr-marc.net/,2019-12-09
