ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
16206,49,N6RTR,Open,On-Air,,,37.1269989,-113.6190033,Washington,UT,Saint George,442.45,447.45,151.4,151.4,,,,305082
