ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
57,49,K7SDC,Open,On-Air,,,39.17150116,-110.62000275,Emery,UT,"Castle Dale, Cedar Mountain",147.74,147.14,88.5,,,,64264,3270
