ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
171,49,NJ7J,Open,On-Air,,,41.11330032,-112.02300262,Davis,UT,"Clearfield, civic center",444.95,449.95,123,,,,,3876
