ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
14332,49,KC7WSU,Open,On-Air,,,,40.39160156,-111.85099792,Utah,UT,Lehi,442.05,447.05,,,,1,314903
