ID,StateID,Callsign,Use,Status,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,Digital.DMR,Digital.P25,Digital.DStar,Digital.YSF.GroupID.Input,Digital.YSF.GroupID.Output
18,49,K7DOU,Open,On-Air,,,41.03879929,-111.93299866,Davis,UT,"West Kaysville, sewer plant",444.7,449.7,100,100,,,,Open ↑,Open ↓
