ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
13,49,W7DES,Open,On-Air,,,,,40.77750015,-111.88800049,Salt Lake,UT,"Salt Lake City, Capitol",147.66,147.06
