ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
83,49,KA7STK,Open,On-Air,,,37.10689926,-113.58100128,Washington,UT,St George,444.425,449.425,203.5,,,,,3310
