ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
11083,49,AC7O,Open,On-Air,,,,41.72230148,-111.84999847,Cache,UT,"Logan, WA7KMF QTH",144.55,145.15,,,,AC7O (C) Hot Spot &lt;24/7
