ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.NXDN,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
11316,49,KC7WST,Open,On-Air,,,,40.01499939,-111.65000153,Utah,UT,Woodland Hills,444.8,449.8,,,,,1,314901
