ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.NXDN,Digital.YSF,Digital.DStar.Node
15291,49,NT3ST,Open,On-Air,,,,40.38589859,-111.78299713,Utah,UT,"American Fork, KD7BBC QTH",442.975,447.975,,,,,NT3ST (B)
