ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
4237,49,K7YI,Open,On-Air,,,,39.18500137,-110.60500336,Carbon,UT,"Price, Cedar Mountain",443.075,448.075,,,,K7YI (B)
