ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
11158,49,KF7YIX,Open,On-Air,,,,37.23320007,-113.23100281,Washington,UT,"Torquerville, Hurricane Mesa",442.95,447.95,,,,KF7YIX (B) Gateway Repeater
