ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
163,49,W7BAR,Open,On-Air,,,40.35720062,-109.14700317,Uintah,UT,"Vernal, Blue Mountain",147.7,147.1,136.5,,,,458414,3577
