ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
59,49,K7SDC,Open,On-Air,,,39.63890076,-110.34200287,Carbon,UT,"Sunnyside, Bruin Point",444.05,449.05,88.5,,,,64264,3270
