ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
11163,49,KF7YIX,Open,On-Air,,,,39.32099915,-111.09400177,Washington,UT,"Torquerville, Hurricane Mesa",1279.25,1299.25,,,,KF7YIX (A) Gateway Repeater
