ID,StateID,Callsign,Use,Status,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,Digital.DMR,Digital.P25,Digital.DStar,Digital.YSF.GroupID.Input,Digital.YSF.GroupID.Output
217,49,W7SU,Open,On-Air,,,41.1996994,-111.88200378,Weber,UT,"Ogden, Mt Ogden",443.6,448.6,123,123,,,,Open ↑,Open ↓
