ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
56,49,K7SDC,Open,On-Air,,,38.07260132,-110.79499817,Wayne,UT,"Hanksville, Ellen Peak",147.68,147.08,136.5,,,,64264,3270
