ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
139,49,K7UVA,Open,On-Air,,,40.28290176,-111.93699646,Utah,UT,"Orem, Lake Mountain",443.2,448.2,100,,,,,762028
