ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
60,49,K7SDC,Open,On-Air,,,37.83919907,-109.46199799,San Juan,UT,"Monticello, Abajo Peak",146.01,146.61,88.5,,,,64264,3270
