ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
192,49,W7DRC,Open,On-Air,,,37.28969955,-113.27700043,Washington,UT,"Toquerville, Toquerville Hill",144.85,145.45,100,,,,,678741
