ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
210,49,W7RSS,Open,On-Air,,,41.17050171,-112.00299835,Weber,UT,Riverdale,444.075,449.075,123,,,,,273460
