ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.NXDN,Digital.YSF,Digital.DStar.Node
11160,49,KE7EGG,Open,Other,,,,41.22299957,-111.97399902,Weber,UT,"Ogden, Sheriff's Office",442.95,447.95,,,,,KE7EGG (B)
