ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
49,49,K7QEQ,Closed,Other,,,,,37.83919907,-109.46199799,San Juan,UT,"Monticello, Abajo Pk",222.34,223.94
