ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
14748,49,KB7BSK,Open,Other,,,,39.1935997,-111.69200134,Sanpete,UT,Sterling,144.55,145.15,,,,KB7BSK (C)
