ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
11155,49,WR7AAA,Open,Other,,,,37.72570038,-113.06800079,Iron,UT,Cedar City,144.55,145.15,,,,WR7AAA (C) Gateway Repeater
