ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
6198,49,W7BOZ,Open,On-Air,,,41.71110153,-111.85900116,Cache,UT,Logan,444.3,449.3,103.5,,,,558836,7576
