ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
224,49,WA7GIE,Closed,On-Air,,,,,39.9844017,-112.54000092,Tooele,UT,"Vernon, Black Crook Peak",443.975,448.975
