ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
17962,49,K7BBR,Open,On-Air,,,,40.83750153,-111.87799835,Davis,UT,Bountiful,442.375,447.375,,,,1,314915
