ID,StateID,Callsign,Use,Status,SquelchTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,DigitalTone.Input,DigitalTone.Output
7192,8,KB0TUC,Open,On-Air,,,,38.13470078,-105.46499634,Custer,CO,Westcliffe,902.775,927.775,116,
