ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
131,8,K0VQ,Open,On-Air,,,39.55059814,-107.3239975,Garfield,CO,"Glenwood Springs, Three Mile Ridge",147.9,147.3,107.2,,,,,266359
