ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.NXDN,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
13581,8,K0RTS,Open,Off-Air,,,,39.374653,-103.8021,Lincoln,CO,"Genoa, Limon",441.7375,446.7375,,,,,8,310829
