ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
6009,8,K0VQ,Open,On-Air,,,39.42470169,-107.09700012,Garfield,CO,"Carbondale, Missouri Heights",442.15,447.15,136.5,,,,,8150
