Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Local Network,Wide Network,Talkgroup Network,Talkgroups,Wyoming,WyLOCAL,County,Grid,Op Status,Coverage,Sponsor,Affiliate,Coordination,Last update
447.225,-5,CC,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,115.6,NNW,,56,60,41.26660156,-105.43299866,447.225,442.225,1,11,315608,WyDMR c Record retrieved from radioid.net,Wyoming DMR Project,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,Albany,DN71GG,On-Air,Wide area.,Laramie County EM,Wyoming DMR Project,WRCG,2019-12-12
