Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Worldwide,North America,WW English FT,Local/Cluster,Mountain Reg USA,County,Grid,Op Status,Features,FM,Analog Bandwidth,Last update
448.875,-5,CC1 123.0,KF7OBL,Rock Springs,WY,OPEN,FM DMR,162.95,WNW,,56,13028,41.58750153,-109.20300293,448.875,443.875,123,1,1,315602,DMR-plus c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 North America 1 3 WW English FT 1 13 Local/Cluster 2 2 Mountain Reg USA 2 3177 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,1,2,2,Sweetwater,DN51JO,Off-Air,DMRPlus,Yes; analog capable.,,2020-04-20
