ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
11024,31,N0UGO,Open,On-Air,,,41.14030075,-100.76000214,Lincoln,NE,North Platte,447.25,442.25,123,,,,751985,7349
