Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroup Network,Talkgroups,Worldwide,North America,WW English FT,Europe,TAC 310,DCI Bridge,Southwest USA,County,Op Status,Coverage,Sponsor,Affiliate,Links,Notes,Last update
448.9,-5,CC1,WD6AML,"Quartzsite, Guadalupe Pk",AZ,OPEN,DMR,180.67,SSE,2,04,16211,33.66389847,-114.23000336,448.9,443.9,1,1,310717,Western States DMR c Record retrieved from radioid.net,,AZ-TrboNet,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT WW English FT 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,1,2,2,2,2,La Paz,On-Air,Wide Area Coverage,Cactus Intertie,DMR-MARC,Full-time to the Cactus Intertie System .,C Bridge. Open for travelers,2021-02-16
