Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,Sponsor,Features,FM,Analog Bandwidth,EchoLink,AllStar,Notes,Web links,Coordination,Last update
447.65,-5,100,K7YCA,"Prescott, Mt Union",AZ,OPEN,FM AllStar EchoLink,196.23,SE,ON - IDLE,04,13893,34.41500092,-112.40399933,447.65,442.65,100,Yavapai,DM34tj,On-Air,35,Yavapai ARC,E-power.,Yes; analog capable.,25,558204,502370,We have moved the DR1X Fusion machine to our 146.88 machine in Prescott. Mt. Union is now Analog only. Mt. Union is connected via Allstar to Node 502370 W7YRC Hub node. Mt. Union is Allstar node 502371 but no inbound connections; use Hub node.,YARC Repeaters,ARCA,2020-08-30
