Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,YSF Digital Enabled,DG-ID,County,Grid,Op Status,Sponsor,Features,FM,Analog Bandwidth,Notes,Nets,Web links,Last update
145.43,-0.6,100,KC5OUR,"Los Lunas, Meadow Lake",NM,OPEN,FM Fusion,199.37,SW,,35,45,34.8054,-106.5456,145.43,144.83,100,1,Open ↑ / Open ↓,Valencia,DM64RT,On-Air,Valencia Co Amateur Radio Association,E-power.,Yes; analog capable.,25,YSF Fusion DSQ 10 &amp; Analog KC5OUR-ROOM DTMF ID: 40110 Active Room: 000 VCARA-ROOM,VCARA: Wed at 20:00,http://www.kc5our.com,2021-03-24
