Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,DMR Enabled,Color Code,DMR ID,IPSC Network,Local Network,c-Bridge,Wide Network,Talkgroups,Montana,New Mexico,MPRG 2,CDRA Connecticut,MPRG,County,Grid,Op Status,Coverage,Sponsor,Features,FM,Analog Bandwidth,Links,Web links,Coordination,Last update
443.15,5,CC1 131.8 / 131.8,WR7HLN,Santa Fe,NM,OPEN,FM DMR,172.17,S,"The repeater covers all of Santa Fe, Los Alamos, Madrid, and much more. 3 Miles West of Santa Fe, NM. 6,870 Feet Elevation. 50 watt Hytera RD985 Repeater. Dual Mix with Analog, PL 131.8. Decibel Products DB-408 omni pattern antenna. Antenna height is 85 feet above ground level. On the air June 24, 2019. (Lat 35.678711 Long -105.991646)",35,18015,35.678711,-105.991646,443.15,448.15,131.8,131.8,1,1,310992,Brandmeister c Record retrieved from radioid.net,BrandMeister US,BM,BrandMeister,"Open Talkgroup View Assignment TS TG Access Montana 1 3130 Sched New Mexico 1 3135 PTT MPRG 2 1 31302 PTT CDRA Connecticut 1 310992 Full-Time MPRG 2 31301 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,1,1,2,Santa Fe,DM75AQ,On-Air,Santa Fe 50 mi radius.,Mac Pass Repeater Group,"This is a dual mix repeater, analog on PL TONE 131.8, color code 1 DMR",Yes; analog capable.,25,Full-time to the Mac Pass Repeater Group System .,http://www.dmr-montana.net,NMFCC,2020-11-02
