ID,StateID,Callsign,Use,Status,SquelchTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,DigitalTone.Input,DigitalTone.Output
3623,56,N7HYF,Private,On-Air,,,,42.5760994,-108.72599792,Fremont,WY,"Lander, Limestone Mountain",444.9,449.9,261,
