ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
4,56,K7UWR,Open,On-Air,,,,,41.30979919,-105.45500183,Albany,WY,"Laramie, Pilot Hill",52.03,53.03
