ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
206,4,WC6MRA,Closed,On-Air,,,,,34.48389816,-114.3219986,Mohave,AZ,Lake Havasu City,223.26,224.86
