ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
269,4,K7RLW,Closed,Off-Air,,,,,35.18939972,-114.05200195,Mohave,AZ,Kingman,441.225,446.225
