ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
12231,4,W7KDS,Open,On-Air,,,,35.18939972,-114.0530014,Mohave,AZ,Kingman,1264,1284,,,,W7KDS (A) Repeater
