ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
12241,4,KI6FH,Open,On-Air,,,34.69390106,-112.12799835,Yavapai,AZ,"Cottonwood, Mingus Mountain",222.48,224.08,156.7,,,,,877991
