ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.NXDN,Digital.YSF,Digital.DStar.Node
12911,4,K7NAZ,Open,On-Air,,,,35.19940186,-112.20400238,Coconino,AZ,"Williams, Bill Williams Mountain",440.7875,445.7875,,,,,K7NAZ (B) Gateway Repeater
