ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.NXDN,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
19827,4,KF7LRD,Open,On-Air,,,,35.200282,-112.205108,Coconino,AZ,Williams,443.3,448.3,,,,,1,312078
