ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
387,4,N7URK,Closed,On-Air,,,,,35.14780045,-114.56700134,Mohave,AZ,Bullhead City,444.5,449.5
