ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.EchoLink,VOIP.IRLP,VOIP.Wires,VOIP.AllStar.NodeID
17372,4,W7BNW,Open,On-Air,,,34.85589981,-112.4509964,Yavapai,AZ,"Paulden, Paulden",441.55,446.55,100,,,,,41158
