Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
79,146.70000,146.10000,600 kHz,Minus,Auto,0DK Boulder Table Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 14 348.00 CO Boulder Boulder Table Mountain W0DK,1500 Hz
80,146.67000,146.07000,600 kHz,Minus,Auto,0EP Durango Eagle Pass,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 113 124.00 CO La Plata Durango Eagle Pass K0EP,1500 Hz
81,146.70000,146.10000,600 kHz,Minus,Auto,0EP Durango Missionary Ridge,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 116 138.00 CO La Plata Durango Missionary Ridge K0EP,1500 Hz
82,146.68500,146.08500,600 kHz,Minus,Auto,0FH Estes Park,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 119 359.00 CO Larimer Estes Park N0FH,1500 Hz
83,449.80000,444.80000,5.00 MHz,Minus,Auto,0FH Estes Park,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 120 355.00 CO Larimer Estes Park N0FH,1500 Hz
84,448.97500,443.97500,5.00 MHz,Minus,Auto,0GV Golden,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 137 340.00 CO Jefferson Golden W0GV,1500 Hz
85,147.03000,147.63000,600 kHz,Plus,Auto,0HG Allenspark AFPD Station #5,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 15670 346.00 CO Boulder Allenspark AFPD Station #5 KI0HG,1500 Hz
86,449.55000,444.55000,5.00 MHz,Minus,Auto,0IA Boulder,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 11 350.00 CO Boulder Boulder W0IA,1500 Hz
87,146.76000,146.16000,600 kHz,Minus,Auto,0IA Boulder Gunbarrel Hill,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 16 361.00 CO Boulder Boulder Gunbarrel Hill W0IA,1500 Hz
88,146.92500,146.32500,600 kHz,Minus,Auto,0JS Creede,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 63 169.00 CO Mineral Creede WA0JS,1500 Hz
89,146.91000,146.31000,600 kHz,Minus,Auto,0JZ Gold Hill,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 13368 343.00 CO Boulder Gold Hill W0JZ,1500 Hz
90,448.25000,443.25000,5.00 MHz,Minus,Auto,0KG Colorado Springs Broadmoor A,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 8198 344.00 CO El Paso Colorado Springs Broadmoor Area N0KG,1500 Hz
91,146.64000,146.04000,600 kHz,Minus,Auto,0KM Center,Large,T Sql,77.0 Hz,023,High,Off,Auto,Off,8 14200 240.00 CO Rio Grande Center N0KM,1500 Hz
92,447.10000,442.10000,5.00 MHz,Minus,Auto,0KM Center,Large,Tone,77.0 Hz,023,High,Off,Auto,Off,8 16645 240.00 CO Rio Grande Center N0KM,1500 Hz
93,447.85000,442.85000,5.00 MHz,Minus,Auto,0KQ Evergreen Saddleback Mountai,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 9580 322.00 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,1500 Hz
94,147.04500,147.64500,600 kHz,Plus,Auto,0ML Northglenn,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 185 365.00 CO Adams Northglenn K0ML,1500 Hz
95,147.33000,147.93000,600 kHz,Plus,Auto,0MR Paonia,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8179 114.00 CO Delta Paonia KI0MR,1500 Hz
96,447.72500,442.72500,5.00 MHz,Minus,Auto,0NR Monument Colorado Springs Mo,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 183 345.00 CO El Paso Monument Colorado Springs Monument Hill K0NR,1500 Hz
97,447.05000,442.05000,5.00 MHz,Minus,Auto,0NU Aspen Aspen Mountain,Large,T Sql,179.9 Hz,023,High,Off,Auto,Off,8 260 188.00 CO Pitkin Aspen Aspen Mountain KD0NU,1500 Hz
98,146.89500,146.29500,600 kHz,Minus,Auto,0PC Bailey Dick Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 7 305.00 CO Park Bailey Dick Mountain AB0PC,1500 Hz
99,447.45000,442.45000,5.00 MHz,Minus,Auto,0PW Pueblo West Liberty Point,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 18346 348.00 CO Pueblo Pueblo West Liberty Point NA0PW,1500 Hz
100,146.61000,146.01000,600 kHz,Minus,Auto,0RV Vail Bald Mountain,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 256 248.00 CO Eagle Vail Bald Mountain K0RV,1500 Hz
101,145.47500,144.87500,600 kHz,Minus,Auto,0SJ Boulder Blue Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 75 358.00 CO Jefferson Boulder Blue Mountain KE0SJ,1500 Hz
102,145.28000,144.68000,600 kHz,Minus,Auto,0SJ Golden Centennial Cone,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 140 330.00 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
103,449.52500,444.52500,5.00 MHz,Minus,Auto,0SJ Golden Centennial Cone,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 138 330.00 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
104,146.65500,146.05500,600 kHz,Minus,Auto,0ST Pueblo Pueblo,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 192 360.00 CO Pueblo Pueblo Pueblo K0ST,1500 Hz
105,449.50000,444.50000,5.00 MHz,Minus,Auto,0SW Collbran,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 36 118.00 CO Mesa Collbran KB0SW,1500 Hz
106,447.00000,442.00000,5.00 MHz,Minus,Auto,0SW Loma Baxter Pass,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 174 136.00 CO Garfield Loma Baxter Pass KB0SW,1500 Hz
107,447.75000,442.75000,5.00 MHz,Minus,Auto,0SZ Boulder Lee Hill,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 19 348.00 CO Boulder Boulder Lee Hill N0SZ,1500 Hz
108,449.22500,444.22500,5.00 MHz,Minus,Auto,0SZ Denver Thorodin Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 97 332.00 CO Gilpin Denver Thorodin Mountain N0SZ,1500 Hz
109,448.22500,443.22500,5.00 MHz,Minus,Auto,0SZ Idaho Springs Squaw Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 8197 316.00 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,1500 Hz
110,146.85000,146.25000,600 kHz,Minus,Auto,0TP Colorado Springs,Large,Tone,156.7 Hz,023,High,Off,Auto,Off,8 42 351.00 CO El Paso Colorado Springs AD0TP,1500 Hz
111,448.62500,443.62500,5.00 MHz,Minus,Auto,0TX Golden Centennial Cone,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 112 330.00 CO Jefferson Golden Centennial Cone W0TX,1500 Hz
112,145.49000,144.89000,600 kHz,Minus,Auto,0TX Idaho Springs Centennial Con,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 76 316.00 CO Jefferson Idaho Springs Centennial Cone W0TX,1500 Hz
113,449.35000,444.35000,5.00 MHz,Minus,Auto,0TX Idaho Springs Squaw Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 98 316.00 CO Clear Creek Idaho Springs Squaw Mountain W0TX,1500 Hz
114,147.33000,147.93000,600 kHz,Plus,Auto,0TX Lakewood Green Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 85 343.00 CO Jefferson Lakewood Green Mountain W0TX,1500 Hz
115,449.77500,444.77500,5.00 MHz,Minus,Auto,0TX Lakewood Green Mtn,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 8215 343.00 CO Jefferson Lakewood Green Mtn W0TX,1500 Hz
116,447.82500,442.82500,5.00 MHz,Minus,Auto,0TX Lakewood St Anthony Medical,Large,T DCS,100.0 Hz,073,High,Off,Auto,Off,8 5805 346.00 CO Jefferson Lakewood St Anthony Medical Campus W0TX,1500 Hz
117,145.22000,144.62000,600 kHz,Minus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8167 79.00 CO Mesa Grand Junction KE0TY,1500 Hz
118,147.39000,147.99000,600 kHz,Plus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 152 79.00 CO Mesa Grand Junction KE0TY,1500 Hz
119,449.62500,444.62500,5.00 MHz,Minus,Auto,0VH Morrison Mt. Morrison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 139 336.00 CO Jefferson Morrison Mt. Morrison KE0VH,1500 Hz
120,447.15000,442.15000,5.00 MHz,Minus,Auto,0VQ Carbondale Missouri Heights,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,8 6009 184.00 CO Garfield Carbondale Missouri Heights K0VQ,1500 Hz
121,147.30000,147.90000,600 kHz,Plus,Auto,0VQ Glenwood Springs Three Mile,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 131 179.00 CO Garfield Glenwood Springs Three Mile Ridge K0VQ,1500 Hz
122,447.02500,442.02500,5.00 MHz,Minus,Auto,0WF Colorado Springs,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 49 344.00 CO El Paso Colorado Springs KF0WF,1500 Hz
123,145.17500,144.57500,600 kHz,Minus,Auto,5EM Cuba Eureka Mesa,Large,T Sql,156.7 Hz,023,High,Off,Auto,Off,35 15615 311.00 NM Sandoval Cuba Eureka Mesa NM5EM,1500 Hz
124,146.98000,146.38000,600 kHz,Minus,Auto,5EM Grants Mt Taylor,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,35 5349 361.00 NM Cibola Grants Mt Taylor NM5EM,1500 Hz
125,145.17500,144.57500,600 kHz,Minus,Auto,5EM Tres Piedras San Antonio Mtn,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15616 310.00 NM Taos Tres Piedras San Antonio Mtn. NM5EM,1500 Hz
126,449.95000,444.95000,5.00 MHz,Minus,Auto,5GF Gunnison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 161 159.00 CO Gunnison Gunnison K5GF,1500 Hz
127,145.41000,144.81000,600 kHz,Minus,Auto,5HO La Cueva,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 15622 335.00 NM Santa Fe La Cueva W5HO,1500 Hz
128,147.28000,147.88000,600 kHz,Plus,Auto,5ML Bloomfield Harris Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 51 212.00 NM San Juan Bloomfield Harris Mesa NM5ML,1500 Hz
129,147.24000,147.84000,600 kHz,Plus,Auto,5ML Cuba Eureka Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 66 311.00 NM Sandoval Cuba Eureka Mesa NM5ML,1500 Hz
130,444.35000,449.35000,5.00 MHz,Plus,Auto,5ML Eagle Nest Iron Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 77 365.00 NM Colfax Eagle Nest Iron Mountain NM5ML,1500 Hz
131,147.22000,147.82000,600 kHz,Plus,Auto,5ML Gallup Deza Bluffs,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 89 274.00 NM McKinley Gallup Deza Bluffs NM5ML,1500 Hz
132,444.80000,449.80000,5.00 MHz,Plus,Auto,5ML Grants La Mosca,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 15885 361.00 NM Cibola Grants La Mosca NM5ML,1500 Hz
133,147.14000,147.74000,600 kHz,Plus,Auto,5ML Taos Ski Valley,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 11288 351.00 NM Taos Taos Ski Valley NM5ML,1500 Hz
134,147.22000,147.82000,600 kHz,Plus,Auto,5ML Tres Piedras San Antonio Mou,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 175 292.00 NM Rio Arriba Tres Piedras San Antonio Mountain NM5ML,1500 Hz
135,147.18000,147.78000,600 kHz,Plus,Auto,5PX Dixon Cerro Abajo,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,35 15923 349.00 NM Rio Arriba Dixon Cerro Abajo KD5PX,1500 Hz
136,443.10000,448.10000,5.00 MHz,Plus,Auto,5SC San Ysidro Pajarito Peak,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 9767 341.00 NM Sandoval San Ysidro Pajarito Peak NM5SC,1500 Hz
137,147.08000,147.68000,600 kHz,Plus,Auto,5SF Chama Overlook Mtn,Large,Tone,162.2 Hz,023,High,Off,Auto,Off,35 15079 250.00 NM Rio Arriba Chama Overlook Mtn W5SF,1500 Hz
138,145.19000,144.59000,600 kHz,Minus,Auto,5SF Los Alamos Pajarito Mountain,Large,T Sql,162.2 Hz,023,High,Off,Auto,Off,35 118 345.00 NM Los Alamos Los Alamos Pajarito Mountain W5SF,1500 Hz
139,146.74000,146.14000,600 kHz,Minus,Auto,5SJ Aztec,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 43 184.00 NM San Juan Aztec NM5SJ,1500 Hz
140,145.43000,144.83000,600 kHz,Minus,Auto,5SJ Dulce,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,35 15624 221.00 NM Rio Arriba Dulce NM5SJ,1500 Hz
141,145.49000,144.89000,600 kHz,Minus,Auto,5SJ Lybrook,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 128 259.00 NM Rio Arriba Lybrook NM5SJ,1500 Hz
142,147.06000,147.66000,600 kHz,Plus,Auto,5SJ Nebo Cedar Hill,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 16667 176.00 NM San Juan Nebo Cedar Hill NM5SJ,1500 Hz
143,146.82000,146.22000,600 kHz,Minus,Auto,5SJ Red Rock Roof Butte,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,4 72 214.00 AZ Apache Red Rock Roof Butte NM5SJ,1500 Hz
144,449.00000,444.00000,5.00 MHz,Minus,Auto,5WY Farmington,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 87 188.00 NM San Juan Farmington K5WY,1500 Hz
145,144.63500,145.23500,600 kHz,Plus,Auto,7BV Mountain View Hickey Mtn,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,56 14219 328.00 WY Uinta Mountain View Hickey Mtn WY7BV,1500 Hz
146,448.75000,443.75000,5.00 MHz,Minus,Auto,7DB Page (az) Navajo Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 169 239.00 UT San Juan Page (az) Navajo Mountain NA7DB,1500 Hz
147,447.67500,442.67500,5.00 MHz,Minus,Auto,7DU Saratoga Springs,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 15287 355.00 UT Utah Saratoga Springs AC7DU,1500 Hz
148,447.07500,442.07500,5.00 MHz,Minus,Auto,7FQ Salem,Large,Tone,131.8 Hz,023,High,Off,Auto,Off,49 136 315.00 UT Utah Salem N7FQ,1500 Hz
149,147.20000,147.80000,600 kHz,Plus,Auto,7GX Price Wood Hill,Large,Tone,88.5 Hz,023,High,Off,Auto,Off,49 10058 238.00 UT Carbon Price Wood Hill K7GX,1500 Hz
150,448.30000,443.30000,5.00 MHz,Minus,Auto,7GX Price Wood Hill,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 10061 226.00 UT Carbon Price Wood Hill K7GX,1500 Hz
151,449.52500,444.52500,5.00 MHz,Minus,Auto,7JL Brighton Scott's Peak,Large,T Sql,131.8 Hz,023,High,Off,Auto,Off,49 36 349.00 UT Salt Lake Brighton Scott's Peak K7JL,1500 Hz
152,145.27000,144.67000,600 kHz,Minus,Auto,7JL Brighton Scotts Peak,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 35 349.00 UT Salt Lake Brighton Scotts Peak K7JL,1500 Hz
153,145.27000,144.67000,600 kHz,Minus,Auto,7JL Levan Levan Peak,Large,Tone,103.5 Hz,023,High,Off,Auto,Off,49 32 295.00 UT Juab Levan Levan Peak K7JL,1500 Hz
